"name","ID","Apical_Buds_2h_vs_Apical_Buds_0h_p.val","Axillary_Buds_0h_vs_Apical_Buds_0h_p.val","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.val","Apical_Buds_2h_vs_Apical_Buds_0h_p.adj","Axillary_Buds_0h_vs_Apical_Buds_0h_p.adj","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.adj","Apical_Buds_2h_vs_Apical_Buds_0h_significant","Axillary_Buds_0h_vs_Apical_Buds_0h_significant","Axillary_Buds_2h_vs_Axillary_Buds_0h_significant","significant","Apical_Buds_2h_vs_Apical_Buds_0h_ratio","Axillary_Buds_0h_vs_Apical_Buds_0h_ratio","Axillary_Buds_2h_vs_Axillary_Buds_0h_ratio","Apical_Buds_0h_centered","Apical_Buds_2h_centered","Axillary_Buds_0h_centered","Axillary_Buds_2h_centered"
"A0A9D4XZU2_PEA","A0A9D4XZU2",0.0167484622016786,0.00271160734895099,0.0078468303081271,0.451,0.0152,0.0419,FALSE,TRUE,FALSE,TRUE,-0.54,0.762,0.563,-0.422,-0.962,0.34,0.904
"A0A9D4XZV6_PEA","A0A9D4XZV6",0.824886583823436,0.0174479667730226,0.00228346687083381,0.996,0.0648,0.0175,FALSE,FALSE,TRUE,TRUE,-0.0898,1.16,-1.53,-0.194,-0.284,0.97,-0.556
"A0A9D4Y020_PEA","A0A9D4Y020",0.211501851978547,2.55692378278664e-05,7.36436301996844e-06,0.834,0.000577,0.00049,FALSE,TRUE,TRUE,TRUE,-0.259,1.6,-1.69,-0.343,-0.601,1.26,-0.428
"A0A9D4Y030_PEA","A0A9D4Y030",0.0389971602463439,0.822065663290706,0.00282141351080119,0.565,0.913,0.0203,FALSE,FALSE,TRUE,TRUE,0.559,-0.053,0.854,-0.357,0.202,-0.409,0.445
"A0A9D4Y040_PEA","A0A9D4Y040",0.932968597205017,0.103083772538781,0.00324896733289706,0.996,0.245,0.0227,FALSE,FALSE,TRUE,TRUE,0.0202,0.428,-0.854,-0.006,0.0143,0.422,-0.432
"A0A9D4Y044_PEA","A0A9D4Y044",0.991250438573861,6.37615457895062e-05,0.00115950779217444,0.998,0.00102,0.0109,FALSE,TRUE,TRUE,TRUE,0.00425,-2.78,1.63,1.07,1.08,-1.71,-0.0805
"A0A9D4Y047_PEA","A0A9D4Y047",0.233770731603517,0.00943489291435738,0.0229325479489976,0.845,0.0403,0.0924,FALSE,TRUE,FALSE,TRUE,-0.265,0.694,-0.515,-0.166,-0.431,0.528,0.0136
"A0A9D4Y070_PEA","A0A9D4Y070",0.988290799550729,2.43995700974771e-05,4.19441580732408e-05,0.998,0.000575,0.00139,FALSE,TRUE,TRUE,TRUE,-0.00501,-2.79,2.32,0.89,0.885,-1.9,0.421
"A0A9D4Y0C1_PEA","A0A9D4Y0C1",0.321087041445115,5.67419417994755e-05,0.0167640331806901,0.895,0.000952,0.0735,FALSE,TRUE,FALSE,TRUE,-0.341,-2.43,0.864,1.18,0.842,-1.25,-0.384
"A0A9D4Y0E1_PEA","A0A9D4Y0E1",0.0026880740073572,0.00405446198528049,0.0815078700787664,0.228,0.0209,0.23,FALSE,TRUE,FALSE,TRUE,-3.69,-3.44,1.55,2.46,-1.23,-0.98,0.572
"A0A9D4Y0M5_PEA","A0A9D4Y0M5",0.353754434081548,0.0487621696204539,0.000332159881120418,0.904,0.142,0.00484,FALSE,FALSE,TRUE,TRUE,0.206,-0.484,1.1,-0.0919,0.114,-0.576,0.523
"A0A9D4Y0N7_PEA","A0A9D4Y0N7",0.201514690022056,0.00449379927626167,0.767002239013133,0.821,0.0225,0.881,FALSE,TRUE,FALSE,TRUE,0.781,2.17,-0.154,-1.36,-0.576,0.817,0.663
"A0A9D4Y0P5_PEA","A0A9D4XVU8",0.022394081757355,0.120689525449904,0.00680004497256015,0.492,0.274,0.038,FALSE,FALSE,TRUE,TRUE,-0.648,-0.4,-0.741,0.597,-0.051,0.197,-0.544
"A0A9D4Y105_PEA","A0A9D4Y105",0.00564919547987445,4.39895099743723e-05,7.43517143529376e-05,0.317,0.000822,0.00199,FALSE,TRUE,TRUE,TRUE,-0.822,-1.73,1.44,0.774,-0.048,-0.953,0.485
"A0A9D4Y124_PEA","A0A9D4Y124",0.164094102106257,0.193713576255065,0.00306685593473127,0.784,0.379,0.0218,FALSE,FALSE,TRUE,TRUE,0.435,-0.403,1.05,-0.186,0.249,-0.589,0.464
"A0A9D4Y1C1_PEA","A0A9D4Y0D1",0.0533243649381691,4.56076617428415e-05,0.000278416085389659,0.602,0.000833,0.00429,FALSE,TRUE,TRUE,TRUE,-0.527,-1.81,1.26,0.788,0.262,-1.02,0.235
"A0A9D4Y1D3_PEA","A0A9D4Y1D3",0.419616690719758,0.00675337243615181,0.00252115864163551,0.929,0.031,0.0188,FALSE,TRUE,TRUE,TRUE,0.364,1.53,-1.63,-0.49,-0.127,1.04,-0.591
"A0A9D4Y1J7_PEA","A0A9D4Y1J7",0.465415950073855,0.00831335937493374,0.000867335448154372,0.951,0.0365,0.00892,FALSE,TRUE,TRUE,TRUE,-0.234,-1.05,1.39,0.26,0.0262,-0.794,0.594
"A0A9D4Y1L4_PEA","A0A9D4Y1L4",0.784674884376071,0.000748659733907533,0.000451447576956638,0.996,0.00568,0.00583,FALSE,TRUE,TRUE,TRUE,-0.0966,1.77,-1.71,-0.474,-0.571,1.3,-0.413
"A0A9D4Y1R8_PEA","A0A9D4Y1R8",0.0521240737874878,2.14905550134493e-06,0.000745696034112161,0.595,0.000136,0.00812,FALSE,TRUE,TRUE,TRUE,-0.427,-2.18,0.874,1.06,0.638,-1.11,-0.237
"A0A9D4Y1S6_PEA","A0A9D4Y1S6",0.0548005230462824,3.15671365416218e-05,0.0515547828457779,0.604,0.00065,0.166,FALSE,TRUE,FALSE,TRUE,0.367,1.34,-0.334,-0.739,-0.372,0.599,0.265
"A0A9D4Y1W7_PEA","A0A9D4Y1W7",0.159393166884477,0.0130649417520031,7.96847061516454e-05,0.782,0.0518,0.00208,FALSE,FALSE,TRUE,TRUE,0.551,-1.12,2.29,-0.162,0.389,-1.28,1
"A0A9D4Y1Z3_PEA","A0A9D4Y1Z3",0.802859915445997,0.959568588135907,0.00435849949811255,0.996,0.982,0.0279,FALSE,FALSE,TRUE,TRUE,-0.0546,-0.0111,0.736,-0.18,-0.234,-0.191,0.545
"A0A9D4Y203_PEA","A0A9D4Y203",0.78761250080376,0.000206182949639152,0.497424952892352,0.996,0.00223,0.712,FALSE,TRUE,FALSE,TRUE,-0.0735,-1.66,-0.168,0.97,0.896,-0.688,-0.855
"A0A9D4Y280_PEA","A0A9D4Y280",0.690488215215375,0.000774232195404612,0.12071781596414,0.996,0.00584,0.3,FALSE,TRUE,FALSE,TRUE,-0.0971,-1.21,0.364,0.59,0.492,-0.625,-0.261
"A0A9D4Y281_PEA","A0A9D4WJ98",0.315913486866866,0.191283253801174,0.0022867051531161,0.893,0.376,0.0175,FALSE,FALSE,TRUE,TRUE,0.617,-0.823,2.24,-0.332,0.286,-1.15,1.09
"A0A9D4Y298_PEA","A0A9D4Y298",0.87251920707656,0.00216639502356522,0.883370483700799,0.996,0.0127,0.946,FALSE,TRUE,FALSE,TRUE,0.0344,0.911,-0.0282,-0.499,-0.464,0.412,0.384
"A0A9D4Y2A1_PEA","A0A9D4Y2A1",0.640103393495877,0.270867999931017,0.00882996525569704,0.996,0.473,0.0455,FALSE,FALSE,TRUE,TRUE,-0.608,1.48,-3.82,0.4,-0.208,1.88,-1.94
"A0A9D4Y2A5_PEA","A0A9D4Y2A5",0.210067783287066,3.80492159006737e-06,4.41799768628197e-05,0.833,0.000191,0.00143,FALSE,TRUE,TRUE,TRUE,-0.348,2.75,-1.78,-0.919,-1.27,1.83,0.0494
"A0A9D4Y2G2_PEA","A0A9D4Y2G2",0.150483256326768,0.00134584566963095,0.00198176764780307,0.776,0.00879,0.0159,FALSE,TRUE,TRUE,TRUE,1.69,5.05,-4.24,-2.06,-0.368,2.99,-1.25
"A0A9D4Y2L5_PEA","A0A9D4Y2L5",0.89333420970508,0.0078454369756407,0.0315404715521474,0.996,0.035,0.117,FALSE,TRUE,FALSE,TRUE,-0.0361,-0.91,0.603,0.341,0.305,-0.568,0.0352
"A0A9D4Y2N8_PEA","A0A9D4Y2N8",0.140605767530699,0.0117828405802589,0.168302954711951,0.767,0.048,0.372,FALSE,TRUE,FALSE,TRUE,0.525,1.04,-0.435,-0.59,-0.0646,0.446,0.0113
"A0A9D4Y2P2_PEA","A0A9D4Y2P2",0.295432495856707,0.00112267970163065,0.418720605807147,0.882,0.00763,0.646,FALSE,TRUE,FALSE,TRUE,0.305,1.33,0.208,-0.865,-0.56,0.465,0.672
"A0A9D4Y2P5_PEA.1","A0A9D4Y2P5",0.386978071126664,0.000807678356673501,0.109556352437184,0.917,0.00599,0.28,FALSE,TRUE,FALSE,TRUE,0.215,1.21,-0.378,-0.614,-0.399,0.593,0.216
"A0A9D4Y2W9_PEA","A0A9D4Y2W9",0.397796190605983,0.0774898749476566,0.00515146834282267,0.921,0.2,0.0314,FALSE,FALSE,TRUE,TRUE,0.164,0.371,0.62,-0.416,-0.252,-0.0454,0.575
"A0A9D4Y338_PEA.1","A0A9D4Y338",0.711896152250088,0.0770618869843547,0.00711348043944548,0.996,0.2,0.0391,FALSE,FALSE,TRUE,TRUE,-0.472,-2.49,3.92,0.42,-0.0529,-2.07,1.85
"A0A9D4Y356_PEA","A0A9D4Y356",0.891213651059961,2.36029722573797e-05,8.58140847986408e-06,0.996,0.000564,0.000521,FALSE,TRUE,TRUE,TRUE,0.0264,1.58,-1.62,-0.429,-0.403,1.15,-0.464
"A0A9D4Y389_PEA","A0A9D4Y389",0.765550282732051,0.00112769786975777,0.00044592678287335,0.996,0.00765,0.00579,FALSE,TRUE,TRUE,TRUE,-0.0679,1.07,-1.11,-0.265,-0.333,0.808,-0.298
"A0A9D4Y3C4_PEA","A0A9D4Y3C4",0.637883659108058,2.75664183178745e-06,0.615037314749614,0.996,0.000158,0.792,FALSE,TRUE,FALSE,TRUE,0.0978,-2.24,-0.0936,1.22,1.32,-1.02,-1.11
"A0A9D4Y3G2_PEA","A0A9D4Y3G2",0.0333972762683539,0.00493818025231102,0.489164711382533,0.547,0.0242,0.705,FALSE,TRUE,FALSE,TRUE,2.47,3.68,-0.627,-2.51,-0.0403,1.17,0.543
"A0A9D4Y3L3_PEA","A0A9D4Y3L3",0.53525585860519,0.012248405106405,0.0191314699226226,0.97,0.0493,0.0814,FALSE,TRUE,FALSE,TRUE,-0.143,-0.705,0.574,0.267,0.124,-0.438,0.136
"A0A9D4Y3S9_PEA","A0A9D4Y3S9",0.985031022210819,0.086275926508607,0.00747924033625861,0.997,0.216,0.0406,FALSE,FALSE,TRUE,TRUE,-0.0187,-1.89,3.05,0.203,0.184,-1.68,1.36
"A0A9D4Y3T1_PEA","A0A9D4Y3T1",0.198634314109874,1.94093969315225e-07,0.361752008056507,0.818,5.17e-05,0.599,FALSE,TRUE,FALSE,TRUE,-0.259,-2.9,0.16,1.61,1.35,-1.29,-1.13
"A0A9D4Y3W0_PEA","A0A9D4Y3W0",0.998572575586426,0.000708927097272546,0.346576393216036,1,0.00544,0.584,FALSE,TRUE,FALSE,TRUE,-0.000533,-1.51,0.258,0.754,0.753,-0.757,-0.499
"A0A9D4Y3Y2_PEA","A0A9D4Y3Y2",0.050459110656057,0.00294486275808,0.0141892002761673,0.594,0.016,0.0646,FALSE,TRUE,FALSE,TRUE,-0.425,-0.772,0.514,0.397,-0.0279,-0.375,0.139
"A0A9D4Y3Z7_PEA","F8T951",0.81529736579048,0.000583862925075275,0.435539700365592,0.996,0.00473,0.661,FALSE,TRUE,FALSE,TRUE,0.0907,-2.03,0.276,1,1.1,-1.02,-0.745
"A0A9D4Y404_PEA","A0A9D4Y404",0.398980177829363,0.0419804444748429,6.91114434627575e-05,0.921,0.126,0.00192,FALSE,FALSE,TRUE,TRUE,0.174,0.469,-1.28,0.0453,0.219,0.515,-0.764
"A0A9D4Y417_PEA","A0A9D4Y417",0.364250059973668,0.000118700303893194,0.000326409256240382,0.908,0.00153,0.00482,FALSE,TRUE,TRUE,TRUE,-0.347,-2.45,1.9,0.915,0.568,-1.54,0.36
"A0A9D4Y4B2_PEA","A0A9D4Y4B2",0.714873101299258,0.0368182983192563,0.000748711853451387,0.996,0.114,0.00813,FALSE,FALSE,TRUE,TRUE,-0.0974,0.641,-1.2,0.00323,-0.0942,0.644,-0.552
"A0A9D4Y4C6_PEA","A0A9D4Y4C6",0.37516587820278,8.78130635780608e-05,0.00177700258840332,0.911,0.00125,0.0147,FALSE,TRUE,TRUE,TRUE,0.231,1.75,-0.997,-0.743,-0.512,1,0.00481
"A0A9D4Y4D3_PEA","A0A9D4Y4D3",0.918470537297941,0.00033275444119222,0.00153311159016529,0.996,0.00313,0.0132,FALSE,TRUE,TRUE,TRUE,0.0234,1.3,-0.918,-0.464,-0.44,0.834,-0.0843
"A0A9D4Y4F0_PEA","A0A9D4Y4F0",0.95722460046584,0.000108481337531872,0.000297825674802385,0.996,0.00146,0.00448,FALSE,TRUE,TRUE,TRUE,0.0164,2.04,-1.58,-0.686,-0.67,1.35,-0.226
"A0A9D4Y4G6_PEA","A0A9D4Y4G6",0.316893886557263,5.36498415963876e-05,0.00413374855523141,0.894,0.000922,0.0269,FALSE,TRUE,TRUE,TRUE,0.198,1.41,-0.65,-0.643,-0.445,0.762,0.112
"A0A9D4Y4L1_PEA","A0A9D4Y4L1",0.580443952416136,0.0954142567960114,0.00249882343743125,0.989,0.232,0.0188,FALSE,FALSE,TRUE,TRUE,-0.201,0.657,-1.34,0.0605,-0.14,0.718,-0.618
"A0A9D4Y4M1_PEA","A0A9D4Y4M1",0.376801278569757,0.0801535549072425,0.000550779926003189,0.913,0.205,0.00661,FALSE,FALSE,TRUE,TRUE,0.175,0.374,-0.911,-0.00304,0.172,0.371,-0.541
"A0A9D4Y4M4_PEA","A0A9D4Y4M4",0.635902936875124,2.50031676988555e-05,0.000411273500431352,0.996,0.000576,0.00553,FALSE,TRUE,TRUE,TRUE,0.0902,1.54,-0.932,-0.611,-0.521,0.93,-0.00193
"A0A9D4Y4M7_PEA","A0A9D4Y4M7",0.216910130947464,7.74475687563081e-05,0.619118513222883,0.834,0.00115,0.794,FALSE,TRUE,FALSE,TRUE,0.262,1.41,0.0907,-0.868,-0.605,0.546,0.637
"A0A9D4Y4Y1_PEA","A0A9D4Y4Y1",0.467057959225054,0.00765352020772607,0.140946597816745,0.952,0.0344,0.331,FALSE,TRUE,FALSE,TRUE,-0.185,0.851,-0.354,-0.317,-0.502,0.534,0.18
"A0A9D4Y522_PEA","A0A9D4Y522",0.251476354466466,2.14496640619489e-05,0.000792636763232485,0.852,0.000528,0.00841,FALSE,TRUE,TRUE,TRUE,-0.283,1.97,-1.05,-0.707,-0.99,1.26,0.203
"A0A9D4Y537_PEA","A0A9D4Y537",0.149216278635691,0.00408144628048892,0.18234657328893,0.776,0.021,0.394,FALSE,TRUE,FALSE,TRUE,0.323,0.798,-0.265,-0.451,-0.128,0.347,0.0823
"A0A9D4Y574_PEA","A0A9D4Y574",0.0128105273027782,0.00409005903525988,0.542645497393353,0.428,0.021,0.746,FALSE,TRUE,FALSE,TRUE,-0.716,0.889,-0.129,-0.255,-0.97,0.634,0.506
"A0A9D4Y596_PEA","A0A9D4Y596",0.345282661134507,0.00124843664129896,0.000361738048157412,0.904,0.0083,0.00509,FALSE,TRUE,TRUE,TRUE,-0.351,1.68,-1.82,-0.326,-0.677,1.36,-0.461
"A0A9D4Y5D1_PEA","A0A9D4Y5D1",0.0818399472135574,0.431202264309432,0.00771204843615613,0.675,0.634,0.0415,FALSE,FALSE,TRUE,TRUE,-0.717,-0.3,-1.13,0.668,-0.0493,0.368,-0.764
"A0A9D4Y5I9_PEA","A0A9D4Y5I9",0.423183381937456,0.000345371677179364,0.0282716659303616,0.929,0.00321,0.107,FALSE,TRUE,FALSE,TRUE,-0.215,1.49,-0.606,-0.587,-0.802,0.9,0.294
"A0A9D4Y5M4_PEA","A0A9D4Y5M4",0.868138465134835,2.17180156127838e-05,3.57235966700466e-06,0.996,0.000531,0.000318,FALSE,TRUE,TRUE,TRUE,-0.0396,-1.98,2.24,0.479,0.439,-1.5,0.74
"A0A9D4Y5R4_PEA","A0A9D4Y5R4",0.354427407649473,0.0041796020053417,0.0473324864939854,0.904,0.0213,0.156,FALSE,TRUE,FALSE,TRUE,-0.382,-1.52,-0.81,1.16,0.774,-0.367,-1.18
"A0A9D4Y5T8_PEA","A0A9D4Y5T8",0.0960067706125389,0.00267863703601063,0.0538211998349273,0.7,0.0151,0.171,FALSE,TRUE,FALSE,TRUE,0.337,0.758,-0.36,-0.407,-0.0701,0.351,-0.00942
"A0A9D4Y5V6_PEA","A0A9D4Y4N1",0.230906963565953,0.00279866181528824,0.0221707597442669,0.845,0.0155,0.0906,FALSE,TRUE,FALSE,TRUE,-0.618,-2.01,-1.2,1.59,0.972,-0.416,-1.62
"A0A9D4Y5X5_PEA","A0A9D4Y5X5",0.66448302197354,0.149894010169564,0.00333487157850217,0.996,0.319,0.023,FALSE,FALSE,TRUE,TRUE,-0.129,-0.456,-1.05,0.57,0.44,0.113,-0.933
"A0A9D4Y5Y8_PEA","A0A9D4Y5Y8",0.237039998042991,0.000495402640663518,0.164208221627649,0.846,0.00418,0.367,FALSE,TRUE,FALSE,TRUE,0.302,1.31,-0.323,-0.707,-0.405,0.6,0.277
"A0A9D4Y626_PEA","A0A9D4Y626",0.355517557262846,0.125714683385158,7.39506393971137e-05,0.904,0.282,0.00199,FALSE,FALSE,TRUE,TRUE,-0.215,0.375,-1.43,0.243,0.0281,0.618,-0.808
"A0A9D4Y628_PEA","A0A9D4Y628",0.305587639183648,0.00826452845489603,0.0224472761694991,0.888,0.0363,0.0913,FALSE,TRUE,FALSE,TRUE,0.274,0.865,-0.628,-0.375,-0.101,0.49,-0.138
"A0A9D4Y642_PEA","A0A9D4Y3W0",0.419327097903051,0.306478092917529,0.000103690035404139,0.929,0.512,0.00245,FALSE,FALSE,TRUE,TRUE,0.285,-0.365,-2.07,0.686,0.971,0.322,-1.75
"A0A9D4Y662_PEA","A0A9D4WFS6",0.147502461517552,5.30006732408546e-05,0.000138513765622186,0.775,0.000915,0.00285,FALSE,TRUE,TRUE,TRUE,-0.415,-1.97,1.54,0.766,0.352,-1.2,0.339
"A0A9D4Y679_PEA","A0A9D4Y679",0.269980257141858,0.00078642882633366,0.168232696657695,0.864,0.0059,0.372,FALSE,TRUE,FALSE,TRUE,0.302,1.32,0.346,-0.895,-0.593,0.422,0.767
"A0A9D4Y682_PEA","A0A9D4Y682",0.192834272603388,0.000878629490065392,3.41787170791737e-05,0.809,0.00638,0.00123,FALSE,TRUE,TRUE,TRUE,0.554,-1.98,2.81,0.16,0.714,-1.82,0.997
"A0A9D4Y693_PEA","A0A9D4Y693",0.667921875354605,7.45843774924714e-05,5.0147831421908e-05,0.996,0.00112,0.00154,FALSE,TRUE,TRUE,TRUE,-0.132,-2.14,2.02,0.652,0.521,-1.49,0.533
"A0A9D4Y6B7_PEA","A0A9D4Y6B7",0.988690366137284,7.04336542736408e-05,0.000107111261973998,0.998,0.00108,0.00248,FALSE,TRUE,TRUE,TRUE,0.00422,2.11,-1.78,-0.666,-0.662,1.44,-0.337
"A0A9D4Y6G0_PEA","A0A9D4Y6G0",0.638916165253051,3.88079974608975e-06,0.00150279551976848,0.996,0.000193,0.0131,FALSE,TRUE,TRUE,TRUE,-0.121,-2.67,1.04,1.21,1.08,-1.46,-0.427
"A0A9D4Y6H1_PEA","A0A9D4Y6H1",0.00562066012155845,0.00805396776178973,0.547696340199592,0.317,0.0356,0.749,FALSE,TRUE,FALSE,TRUE,3.17,2.96,0.479,-2.61,0.558,0.351,0.83
"A0A9D4Y6J4_PEA","A0A9D4Y4I2",0.332037130958245,0.00815087071547461,0.00585743987121484,0.901,0.036,0.0345,FALSE,TRUE,TRUE,TRUE,-0.439,-1.47,-1.4,1.3,0.866,-0.167,-1.57
"A0A9D4Y6L2_PEA","A0A9D4Y6L2",0.156036466391141,2.70571684927605e-06,8.30547628192576e-06,0.782,0.000156,0.00052,FALSE,TRUE,TRUE,TRUE,-0.257,-1.85,1.43,0.688,0.431,-1.16,0.27
"A0A9D4Y6M9_PEA","A0A9D4VYT0",0.690626617216605,0.000260039621934957,2.7318409133048e-05,0.996,0.00263,0.00106,FALSE,TRUE,TRUE,TRUE,0.122,1.8,-2.2,-0.415,-0.293,1.38,-0.814
"A0A9D4Y6P6_PEA","A0A9D4Y6P6",0.60707432276392,0.0361021298513462,0.000220875580121079,0.993,0.112,0.00372,FALSE,FALSE,TRUE,TRUE,0.089,0.416,-0.925,0.00132,0.0903,0.417,-0.508
"A0A9D4Y6S0_PEA","A0A9D4Y6S0",0.33593450571794,5.13504586512109e-05,0.0134838457415643,0.901,0.00089,0.0622,FALSE,TRUE,FALSE,TRUE,0.194,1.45,-0.532,-0.699,-0.505,0.752,0.219
"A0A9D4Y6U2_PEA","A0A9D4Y6U2",0.367639718984915,0.00115617446764488,0.348304051882855,0.909,0.00779,0.586,FALSE,TRUE,FALSE,TRUE,-0.202,-1.03,-0.189,0.668,0.466,-0.361,-0.55
"A0A9D4Y700_PEA","A0A9D4Y700",0.10452497645547,0.74586398305151,0.00268037678572371,0.72,0.868,0.0196,FALSE,FALSE,TRUE,TRUE,0.364,-0.0669,0.755,-0.269,0.0955,-0.336,0.419
"A0A9D4Y742_PEA","A0A9D4Y742",0.00449721284547601,0.00782820158833186,0.988095154077113,0.297,0.0349,0.995,FALSE,TRUE,FALSE,TRUE,2.65,2.4,0.00946,-2.03,0.621,0.363,0.372
"A0A9D4Y747_PEA","A0A9D5BNP5",0.0653069657799257,0.0076852397337058,0.0112057181080747,0.639,0.0345,0.0542,FALSE,TRUE,FALSE,TRUE,0.435,0.716,-0.595,-0.347,0.0879,0.369,-0.226
"A0A9D4Y753_PEA","A0A9D4Y753",0.0908907064257776,0.0611485277945316,0.00062377850320496,0.692,0.168,0.00715,FALSE,FALSE,TRUE,TRUE,-0.626,0.708,-1.56,0.21,-0.416,0.918,-0.642
"A0A9D4Y782_PEA","A0A9D4Y782",0.402259539698382,0.00619425707784516,0.000181470211654394,0.923,0.029,0.00329,FALSE,TRUE,TRUE,TRUE,0.281,-1.16,1.82,0.0592,0.34,-1.1,0.719
"A0A9D4Y792_PEA","A0A9D4Y792",0.780569707359734,0.000876040792327415,0.933111895079275,0.996,0.00637,0.97,FALSE,TRUE,FALSE,TRUE,-0.169,2.98,-0.0455,-1.57,-1.74,1.41,1.37
"A0A9D4Y793_PEA","A0A9D4Y793",0.888207873493004,0.681632683802073,0.00132734542061646,0.996,0.831,0.0119,FALSE,FALSE,TRUE,TRUE,-0.024,0.0705,-0.703,0.16,0.136,0.23,-0.473
"A0A9D4Y7B2_PEA","A0A9D4Y7B2",0.686392868455706,0.0378705564970543,0.00139668054175243,0.996,0.116,0.0124,FALSE,FALSE,TRUE,TRUE,0.154,-0.907,1.55,0.0311,0.185,-0.876,0.67
"A0A9D4Y7C8_PEA","A0A9D4Y7C8",0.28681058064506,1.23934657489712e-05,7.56562405275104e-05,0.873,0.00039,0.00199,FALSE,TRUE,TRUE,TRUE,0.531,4.3,-3.01,-1.67,-1.14,2.63,-0.384
"A0A9D4Y7E0_PEA","A0A9D4Y7E0",0.371458583851187,0.00411034039738046,0.015518646031728,0.909,0.0211,0.0692,FALSE,TRUE,FALSE,TRUE,-0.412,-1.71,1.18,0.722,0.31,-0.988,0.196
"A0A9D4Y7J2_PEA","A0A9D4Y7J2",0.0719572875112656,0.00770730632714372,0.457282842617205,0.661,0.0346,0.679,FALSE,TRUE,FALSE,TRUE,1.86,3.15,0.629,-2.4,-0.538,0.754,1.38
"A0A9D4Y7M1_PEA","A0A9D4Y7M1",0.566609677510782,0.002059441864358,0.00602598191316956,0.984,0.0122,0.0352,FALSE,TRUE,TRUE,TRUE,-0.159,-1.18,0.872,0.447,0.288,-0.729,0.143
"A0A9D4Y7P6_PEA.1","A0A9D4WB66",0.93956927101035,0.00258391506005666,0.0327333580404247,0.996,0.0147,0.12,FALSE,TRUE,FALSE,TRUE,-0.055,-2.99,1.61,1.21,1.15,-1.79,-0.173
"A0A9D4Y7Y3_PEA","A0A9D4Y7Y3",0.87244856801982,0.0120218268770671,0.692895411920926,0.996,0.0487,0.839,FALSE,TRUE,FALSE,TRUE,-0.0333,0.643,-0.0735,-0.322,-0.355,0.321,0.248
"A0A9D4Y804_PEA","A0A9D4Y804",0.0957518954301911,0.00408999336085267,0.576201539030405,0.7,0.021,0.768,FALSE,TRUE,FALSE,TRUE,-0.426,0.89,0.118,-0.401,-0.828,0.489,0.607
"A0A9D4Y835_PEA","A0A9D4Y835",0.998692479123654,0.00187844231221594,0.0033871947621599,1,0.0115,0.0232,FALSE,TRUE,TRUE,TRUE,-0.000535,-1.42,1.15,0.461,0.461,-0.96,0.191
"A0A9D4Y836_PEA","A0A9D4Y836",0.312924660853701,0.853840322926515,0.000404889493934443,0.893,0.928,0.00548,FALSE,FALSE,TRUE,TRUE,0.474,-0.0838,2.24,-0.695,-0.222,-0.779,1.46
"A0A9D4Y8E6_PEA","A0A9D4Y8E6",0.0269362353218292,0.261439701600337,0.00041584087006557,0.516,0.462,0.00556,FALSE,FALSE,TRUE,TRUE,0.427,0.192,0.807,-0.441,-0.0141,-0.249,0.558
"A0A9D4Y8H7_PEA","A0A9D4Y8H7",0.383400510953663,0.00100611677298506,0.000409019629400837,0.917,0.00706,0.00552,FALSE,TRUE,TRUE,TRUE,0.288,-1.55,1.59,0.334,0.622,-1.22,0.374
"A0A9D4Y8H8_PEA","A0A9D4Y8H8",0.25744243482755,0.00109912749444848,0.00259963423535876,0.854,0.00751,0.0192,FALSE,TRUE,TRUE,TRUE,0.205,0.823,-0.64,-0.33,-0.125,0.493,-0.147
"A0A9D4Y8J3_PEA","A0A9D5B8B1",0.333745065503216,3.54287580071489e-05,0.0220218270399105,0.901,0.000708,0.0901,FALSE,TRUE,FALSE,TRUE,-0.247,-1.93,-0.604,1.28,1.04,-0.643,-1.25
"A0A9D4Y8K4_PEA","A0A9D4Y8K4",0.973437104256985,0.00146010105137679,0.000342317241147656,0.996,0.00939,0.00495,FALSE,TRUE,TRUE,TRUE,0.00723,-0.984,1.1,0.235,0.242,-0.749,0.35
"A0A9D4Y8P1_PEA","A0A9D4Y8P1",0.0300213377577154,0.0103648682433732,0.0435696365936579,0.535,0.0432,0.147,FALSE,TRUE,FALSE,TRUE,-1.5,-1.89,1.22,1.11,-0.391,-0.782,0.436
"A0A9D4Y8Q1_PEA","A0A9D4Y8Q1",0.238248451803411,3.46627743679843e-05,0.0377111410101016,0.846,0.000698,0.133,FALSE,TRUE,FALSE,TRUE,-0.391,-2.47,0.68,1.27,0.879,-1.2,-0.523
"A0A9D4Y8U4_PEA","A0A9D4Y8U4",0.350044775917865,0.00081717291764616,0.006400519286967,0.904,0.00605,0.0366,FALSE,TRUE,FALSE,TRUE,-0.174,0.899,-0.569,-0.288,-0.462,0.611,0.0424
"A0A9D4Y8V1_PEA","A0A9D4Y8V1",0.912708257750126,0.00259289714191155,0.0225090994904693,0.996,0.0147,0.0914,FALSE,TRUE,FALSE,TRUE,0.0271,-1.02,0.6,0.385,0.412,-0.634,-0.0341
"A0A9D4Y9B3_PEA","A0A9D4Y9B3",0.81273424486216,5.07713969889161e-05,0.000106781100827699,0.996,0.000884,0.00248,FALSE,TRUE,TRUE,TRUE,-0.0588,1.84,-1.48,-0.581,-0.64,1.25,-0.227
